StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,USE_CMS,USE_TMS,USE_STMS,USE_CS,USE_GAIT,USE_FPC,USE_BL,IMP_CMS,IMP_CMSS,IMP_TMS,IMP_STMS,IMP_CS,IMP_GAIT,IMP_SGAIT,IMP_FPC,IMP_CFCPS,IMP_DCR,IMP_BL,IMP_AWAC,IMP_PWAC,IMP_ELCS,IMP_ITSPP,IMP_CTS,IMP_SII,IMP_RCTN,IMP_OCS,IMP_OMOS,DS_CMS,DS_CMSS,DS_TMS,DS_STMS,DS_CS,DS_GAIT,DS_SGAIT,DS_FPC,DS_CFCPS,DS_DCR,DS_BL,DS_AWAC,DS_PWAC,DS_ELCS,DS_ITSPP,DS_CTS,DS_SII,DS_RCTN,DS_OCS,DS_OMOS,WREM,EITS,INF_ATS,INF_AATD,INF_ATRW,INF_GAIT,SKL_TMS,SKL_GAIT,LRN_TMS,LRN_GAIT,LRN_OOO,LRN_WTS,LRN_PGL,LRN_SDD,LRN_SDOT,LRN_TE,FTIME,OCC,AGE,COMMENT
3/12/2024 10:06,3/12/2024 10:13,0,100,425,1,3/12/2024 10:13,email,EN,1,1,1,2,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,3,3,3,3,2,4,-99,-99,-99,-99,-99,-99,-99,-99,4,4,3,-99,4,3,3,3,3,-99,-99,3,-99,1,better work ergonomics that dont cost the department ,1,1,1,1,2,1,2,3,4,2,2,3,3,1,1,3,47.5,-99
3/12/2024 10:10,3/12/2024 10:17,0,100,404,1,3/12/2024 10:17,email,EN,1,1,3,1,1,3,2,-99,4,4,4,-99,-99,-99,4,3,4,3,4,4,4,4,4,-99,3,4,-99,-99,-99,4,4,-99,-99,-99,4,4,4,4,4,-99,4,4,3,-99,4,4,-99,2,Ensuring that staffing needs are being met.,3,2,3,2,4,1,1,2,3,3,3,3,3,3,1,4,72.5,-99
3/12/2024 9:48,3/12/2024 10:17,0,100,1788,1,3/12/2024 10:17,email,EN,1,2,2,2,1,2,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,4,3,4,3,3,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,1,4,4,4,4,1,Not qualified to have good input ,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,3,52.5,-99
3/12/2024 10:17,3/12/2024 10:26,0,100,518,1,3/12/2024 10:26,email,EN,1,2,2,2,1,2,2,-99,-99,-99,-99,-99,-99,-99,3,1,4,-99,4,4,4,4,2,2,2,3,3,3,-99,-99,-99,-99,-99,-99,4,-99,4,-99,4,4,4,4,-99,-99,-99,-99,-99,1,-99,3,1,1,4,2,1,2,-99,2,3,2,2,2,2,1,2,57.5,-99
3/12/2024 9:54,3/12/2024 10:28,0,100,2047,1,3/12/2024 10:28,email,EN,1,5,1,5,5,4,2,-99,-99,-99,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,4,3,3,4,4,4,4,4,4,4,4,4,-99,4,4,-99,1,-99,4,4,4,3,1,1,1,3,2,4,3,2,2,1,2,4,37.5,-99
3/12/2024 10:22,3/12/2024 10:28,0,100,362,1,3/12/2024 10:28,email,EN,4,4,2,5,1,2,1,4,3,4,4,4,1,1,4,3,4,2,4,4,4,3,2,3,3,3,3,4,3,3,4,4,-99,-99,4,4,4,-99,3,1,3,4,4,4,4,4,4,2,Reliable internet.,3,2,3,1,3,1,2,2,3,3,2,2,2,2,1,4,37.5,-99
3/12/2024 9:17,3/12/2024 10:29,0,100,4321,1,3/12/2024 10:29,email,EN,2,1,1,3,1,2,2,2,1,1,1,1,1,1,3,3,4,3,4,4,4,3,4,3,3,3,-99,4,-99,-99,-99,-99,-99,-99,4,4,3,4,3,3,4,4,2,4,4,4,-99,1,-99,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,37.5,-99
3/12/2024 10:26,3/12/2024 10:33,0,100,381,1,3/12/2024 10:33,email,EN,3,3,3,5,1,2,-99,-99,-99,4,4,4,1,1,4,-99,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,-99,-99,4,-99,4,4,4,4,2,4,4,4,4,4,4,3,-99,3,2,2,2,3,2,3,3,3,2,2,2,2,2,2,1,-99,-99
3/12/2024 10:28,3/12/2024 10:37,0,100,550,1,3/12/2024 10:37,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,47.5,-99
3/12/2024 10:36,3/12/2024 10:42,0,100,323,1,3/12/2024 10:42,email,EN,-99,4,1,2,1,2,1,2,2,3,3,3,2,3,4,4,3,3,4,4,4,4,2,3,3,4,4,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,1,-99,2,2,2,1,3,1,2,2,3,3,3,3,3,2,1,1,57.5,-99
3/12/2024 10:40,3/12/2024 10:45,0,100,307,1,3/12/2024 10:45,email,EN,5,-99,2,5,1,2,2,4,4,3,3,4,1,1,3,3,3,3,4,4,4,4,2,2,3,3,3,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,3,-99,4,4,4,4,-99,3,3,3,1,3,1,1,1,1,2,2,4,4,1,1,1,42.5,-99
3/12/2024 10:47,3/12/2024 10:54,0,100,422,1,3/12/2024 10:54,email,EN,1,4,1,3,3,2,2,-99,-99,4,3,3,2,1,3,3,4,3,4,4,4,4,3,3,4,4,-99,-99,-99,3,3,3,3,-99,3,3,3,4,4,4,3,3,3,3,3,4,-99,1,-99,3,2,2,3,4,3,2,3,1,2,1,3,2,2,1,3,42.5,-99
3/12/2024 10:51,3/12/2024 10:56,0,100,319,1,3/12/2024 10:56,email,EN,1,3,2,1,4,2,1,1,1,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,-99,-99,4,4,-99,-99,-99,4,4,4,4,3,2,4,4,4,4,4,4,4,3,-99,3,3,3,2,3,3,3,4,3,3,2,4,4,1,1,4,52.5,-99
3/12/2024 10:39,3/12/2024 10:57,0,100,1048,1,3/12/2024 10:57,email,EN,2,3,3,4,2,3,1,2,2,4,4,4,2,3,4,3,4,2,4,4,4,4,2,4,4,3,4,4,3,3,3,3,3,3,3,3,4,-99,3,3,3,3,-99,2,2,3,3,3,More standardized guidelines. Clearer sense of how rooms are set up for IT needs. Clearer event setup / IT ticket follow up processes. Better coordination with communications on web support and overall communications processes. (More than one!),2,1,2,1,4,2,3,3,3,3,3,2,2,1,1,4,37.5,-99
3/12/2024 10:45,3/12/2024 10:57,0,100,740,1,3/12/2024 10:57,email,EN,2,3,2,5,1,3,2,3,4,3,3,4,2,2,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,-99,-99,3,3,3,4,4,4,3,3,2,3,3,3,4,1,Better system for initial helpdesk requests and deciding what gets elevated to a higher level. The initial requests that can be dealt with by ITS that are instead incorrectly routed to the Registrar are frustrating.,3,2,2,2,3,1,2,2,2,2,1,2,2,2,1,4,37.5,-99
3/12/2024 10:59,3/12/2024 11:03,0,100,235,1,3/12/2024 11:03,email,EN,1,2,1,1,2,2,1,2,3,4,4,2,3,3,4,3,2,2,4,4,4,4,4,4,4,4,2,-99,-99,4,4,-99,-99,-99,4,4,3,-99,3,3,2,3,4,3,3,4,-99,2,-99,2,2,2,2,3,3,3,4,3,3,1,3,3,2,1,3,57.5,-99
3/12/2024 10:47,3/12/2024 11:09,0,100,1320,1,3/12/2024 11:09,email,EN,5,4,2,1,1,2,2,4,4,4,4,2,1,1,4,4,4,4,4,4,4,3,2,4,4,4,-99,4,4,4,4,-99,-99,-99,2,2,3,2,4,4,4,3,-99,-99,1,1,-99,1,There were many times when my request was lost in the system that affected my work on campus. I think it would be nice to have a confirmation from a person that my request was received and assigned to someone.  ,1,1,1,1,3,1,2,1,2,2,2,2,2,1,2,1,27.5,"The student who work at Helpdesk should have more training on how to do their job. Most of the times, they are helpless when one needs their assistance. "
3/12/2024 9:17,3/12/2024 11:14,0,100,7055,1,3/12/2024 11:14,email,EN,1,2,2,5,1,2,2,-99,-99,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,4,2,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,-99,4,4,-99,3,Hire more staff so that they can cover big events more thoroughly,2,2,2,2,3,1,2,2,4,4,2,3,3,1,1,-99,62.5,-99
3/12/2024 11:13,3/12/2024 11:16,0,100,195,1,3/12/2024 11:16,email,EN,1,2,2,2,1,3,2,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,-99,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,52.5,-99
3/12/2024 11:15,3/12/2024 11:20,0,100,321,1,3/12/2024 11:20,email,EN,1,4,1,5,1,2,1,1,1,1,1,4,1,1,4,4,1,1,4,4,4,3,3,1,4,1,1,-99,-99,-99,-99,1,-99,-99,3,3,-99,-99,3,3,1,1,4,-99,2,-99,-99,1,dedicated IT support person to help with ongoing pyramed issues,2,1,1,2,2,1,1,1,4,4,-99,-99,4,-99,1,3,32.5,-99
3/12/2024 11:21,3/12/2024 11:34,0,100,795,1,3/12/2024 11:34,email,EN,2,3,3,5,2,2,1,2,2,4,4,4,1,1,3,3,3,2,4,4,4,4,3,2,3,4,2,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,2,more folks available for on-call/problem solving situations at events.,2,1,1,2,3,2,3,2,3,2,3,1,1,1,1,1,57.5,-99
3/12/2024 11:48,3/12/2024 11:57,0,100,494,1,3/12/2024 11:57,email,EN,1,4,2,3,1,1,2,-99,-99,3,2,2,-99,-99,2,1,2,3,3,2,3,2,2,2,2,2,-99,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,2,4,4,4,4,4,4,2,-99,2,1,1,1,3,1,2,2,1,2,2,2,2,2,2,3,23,-99
3/12/2024 11:48,3/12/2024 11:57,0,100,522,1,3/12/2024 11:57,email,EN,1,4,2,5,3,2,2,-99,-99,4,4,4,4,4,3,-99,4,3,4,4,3,4,1,4,4,4,2,-99,-99,3,3,4,3,2,4,-99,4,4,4,3,4,4,4,3,2,3,3,3,-99,2,1,2,2,3,2,2,4,3,3,3,2,4,1,1,4,67.5,-99
3/12/2024 12:01,3/12/2024 12:07,0,100,320,1,3/12/2024 12:07,email,EN,1,1,1,1,1,1,2,-99,-99,3,3,3,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,-99,4,-99,-99,3,3,3,4,4,4,4,4,4,4,4,4,4,1,-99,2,2,2,1,4,2,3,3,3,3,3,3,3,3,1,2,47.5,-99
3/8/2024 10:16,3/12/2024 12:09,0,100,348769,1,3/12/2024 12:09,email,EN,1,5,1,5,1,3,1,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,-99,4,4,4,-99,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,-99,2,Increase the reach of WiFi signals without having to bounce off APs when moving within a building.,3,3,3,2,4,1,4,3,3,3,3,3,3,3,1,4,42.5,-99
3/12/2024 12:00,3/12/2024 12:10,0,100,567,1,3/12/2024 12:10,email,EN,1,4,2,5,1,2,1,1,1,4,4,4,1,1,3,3,3,3,3,3,4,4,1,1,4,4,-99,-99,-99,4,4,4,-99,-99,4,4,4,4,4,3,3,3,1,-99,-99,4,-99,2,-99,3,2,2,2,2,1,2,2,2,2,2,3,4,-99,1,1,62.5,-99
3/12/2024 12:06,3/12/2024 12:11,0,100,257,1,3/12/2024 12:11,email,EN,1,2,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,3,3,4,2,4,4,4,3,2,3,4,4,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,3,3,3,4,4,4,4,4,-99,1,-99,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,4,47.5,-99
3/12/2024 12:07,3/12/2024 12:14,0,100,404,1,3/12/2024 12:14,email,EN,1,4,2,4,1,4,2,-99,-99,4,4,4,-99,-99,4,4,4,3,4,4,4,3,4,2,4,4,-99,-99,-99,4,4,4,-99,-99,4,4,2,3,3,3,3,4,3,3,3,3,-99,1,More staff to help on campus. ,1,1,1,1,3,2,3,3,4,4,4,4,4,4,1,4,37.5,-99
3/12/2024 12:17,3/12/2024 12:21,0,100,238,1,3/12/2024 12:21,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,1,1,1,1,1,1,1,1,-99,-99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,47.5,-99
3/12/2024 12:09,3/12/2024 12:29,0,100,1177,1,3/12/2024 12:29,email,EN,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,3,3,3,3,3,1,3,3,1,-99,-99,-99,-99,-99,-99,-99,4,4,4,-99,4,4,4,4,4,4,4,4,4,1,"Really appreciate the services provided, don't use most of the services but when something comes up I am always helped or pointed to the right place.",2,3,3,3,1,1,1,1,3,2,1,1,2,1,1,2,62.5,None
3/12/2024 14:05,3/12/2024 14:10,0,100,291,1,3/12/2024 14:10,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,4,3,1,3,4,1,1,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,4,4,4,-99,-99,-99,4,-99,-99,2,-99,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,32.5,-99
3/12/2024 14:08,3/12/2024 14:13,0,100,265,1,3/12/2024 14:13,email,EN,1,5,2,5,1,2,1,1,1,4,4,4,1,1,4,2,4,1,4,4,4,2,2,2,3,4,1,-99,-99,4,4,4,-99,-99,2,3,4,-99,4,4,4,4,-99,-99,4,4,-99,2,-99,2,2,1,1,4,1,2,3,2,2,1,1,2,3,1,4,23,-99
3/12/2024 14:23,3/12/2024 14:28,0,100,295,1,3/12/2024 14:28,email,EN,2,3,1,1,1,2,1,2,1,-99,2,2,1,1,2,2,1,2,4,4,4,2,1,2,2,3,1,3,-99,4,3,3,-99,-99,2,3,3,-99,4,4,4,-99,-99,-99,-99,-99,-99,2,-99,2,2,2,2,4,3,2,3,2,2,2,1,2,3,2,1,42.5,-99
3/12/2024 14:54,3/12/2024 15:01,0,100,392,1,3/12/2024 15:01,email,EN,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,3,3,3,-99,4,4,4,4,4,-99,4,4,4,-99,-99,-99,-99,-99,-99,-99,4,4,3,-99,4,4,4,4,4,-99,4,4,4,1,I don't have any suggestions. ,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,42.5,-99
3/12/2024 15:38,3/12/2024 15:44,0,100,362,1,3/12/2024 15:44,email,EN,1,3,2,4,1,2,1,1,1,2,3,4,1,1,4,4,4,1,4,4,4,3,4,1,2,4,3,-99,-99,4,4,4,-99,-99,4,4,4,4,2,2,1,4,4,-99,4,4,4,4,I come to campus once a month and I always have trouble logging into the staff and faculty WIFI.,2,2,2,1,3,1,3,2,3,3,3,1,1,1,2,2,62.5,No
3/12/2024 15:56,3/12/2024 16:07,0,100,676,1,3/12/2024 16:07,email,EN,2,-99,-99,1,1,3,2,-99,4,4,4,-99,-99,-99,4,3,2,-99,4,4,4,4,3,-99,-99,4,4,-99,-99,3,4,-99,-99,-99,4,-99,3,3,3,3,3,-99,1,-99,-99,3,4,3,-99,2,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,62.5,-99
3/12/2024 16:00,3/12/2024 16:08,0,100,475,1,3/12/2024 16:08,email,EN,2,3,2,5,1,2,2,4,4,4,4,4,1,1,4,3,4,2,4,4,4,4,1,3,1,4,4,4,4,4,4,4,-99,-99,4,-99,4,4,2,2,2,4,-99,3,-99,4,4,3,Improve wireless performance across all buildings on campus.,2,1,2,2,3,1,1,1,2,2,2,2,2,2,1,1,57.5,I am so very appreciative of the Helpdesk. Thank you for always responding and helping to solve problems quickly. Hats off to you - with gratitude! :)
3/12/2024 16:24,3/12/2024 16:39,0,100,886,1,3/12/2024 16:39,email,EN,1,3,1,3,1,4,1,-99,-99,3,3,3,2,2,4,4,4,1,4,4,4,4,4,4,4,4,-99,-99,-99,3,3,3,-99,-99,4,4,-99,-99,4,4,2,4,4,2,2,2,-99,1,i would like IT to correctly set up a new employee laptop with the programs needed for their specific role at Midd. this did not happen for me. our admin asst needed to fix my laptop after my visit to IT.,1,1,1,1,1,1,2,2,4,4,2,2,2,1,1,4,62.5,"i am a medical person, not an IT person. i came from working with EPIC and a robust IT department. when you started your computer was set up with any/all programs you needed to do your job. that did not happen here and I was in no position to set up my own computer and did not know how. thankfully had some computer savvy people to help. my visit to IT to get my laptop, a ticket was sent to tell IT what I needed, and I got a student who said ""so what programs do you need?""--it was my first day and I certainly had no idea! it was a mess. my admin asst has had to fix or change or install everything. and i had a monitor i had to have help setting up. please understand that most of us, especially us 'older folk' have NO idea how to do this stuff...."
3/7/2024 8:26,3/12/2024 18:46,0,100,465635,1,3/12/2024 18:46,email,EN,1,1,1,1,1,2,1,1,1,1,1,2,1,1,4,4,2,-99,4,4,4,2,4,1,4,3,3,-99,-99,-99,4,-99,-99,-99,4,4,-99,-99,4,4,3,3,4,-99,3,4,4,1,-99,2,2,2,3,1,1,1,1,1,1,1,2,2,2,2,4,62.5,-99
3/12/2024 18:52,3/12/2024 18:58,0,100,388,1,3/12/2024 18:58,email,EN,5,4,1,5,1,2,1,-99,-99,2,1,4,1,1,4,2,1,1,4,4,4,3,1,4,3,4,3,-99,-99,3,3,4,2,3,4,4,-99,-99,4,3,4,3,-99,3,3,3,4,3,-99,2,1,2,2,3,2,2,1,2,3,3,2,2,2,2,1,23,-99
3/12/2024 18:54,3/12/2024 19:12,0,100,1047,1,3/12/2024 19:12,email,EN,3,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,3,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,3,3,3,3,2,Improve wireless accessibility throughout campus.,2,2,2,1,3,1,2,2,2,2,2,2,2,1,1,4,47.5,-99
3/12/2024 19:07,3/12/2024 19:17,0,100,588,1,3/12/2024 19:17,email,EN,1,2,4,4,1,4,4,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,1,2,4,4,4,3,Offer long-term borrowing of cell phone chargers.  Or reimbursement to purchase a charger for work.  Many of us are using Zoom on our personal cell phones for work calls since the reception is clearer on a personal cell phone than on the computer.,3,3,3,2,2,1,2,1,4,3,2,2,2,2,1,1,37.5,-99
3/12/2024 20:27,3/12/2024 20:33,0,100,386,1,3/12/2024 20:33,email,EN,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,4,4,4,4,2,1,3,2,1,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,4,4,3,4,4,-99,-99,-99,-99,1,-99,2,2,3,3,3,1,2,1,1,2,3,3,3,1,2,3,67.5,-99
3/12/2024 20:56,3/12/2024 20:59,0,100,219,1,3/12/2024 20:59,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,1,-99,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,47.5,-99
3/7/2024 23:42,3/13/2024 0:17,0,100,430483,1,3/13/2024 0:17,email,EN,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,1,"I think that there is always room to improve wifi services, however I don't use anything in this survey, as it is not required for what I do.",3,3,3,4,4,4,1,1,1,1,1,1,4,4,2,2,23,"I am a prep cook, idk what specific category that falls under."
3/13/2024 5:00,3/13/2024 5:07,0,100,442,1,3/13/2024 5:07,email,EN,-99,-99,-99,-99,-99,2,2,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,-99,-99,-99,4,4,4,-99,4,4,4,4,3,3,3,4,4,4,3,4,4,1,There is a strong need for more WIFI connection point for DPS to help our tablets work more efficiently.,3,2,3,3,4,4,2,2,3,3,2,3,3,3,1,2,52.5,-99
3/13/2024 7:19,3/13/2024 7:30,0,100,649,1,3/13/2024 7:30,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,4,4,4,4,4,2,3,4,3,-99,-99,4,4,4,-99,-99,4,-99,-99,4,3,3,4,4,3,-99,4,4,4,1,-99,3,3,3,2,4,2,3,3,4,4,3,4,4,2,1,2,67.5,-99
3/13/2024 8:27,3/13/2024 8:37,0,100,600,1,3/13/2024 8:37,email,EN,1,1,2,2,1,2,1,-99,-99,2,2,2,1,1,4,3,4,-99,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,-99,-99,4,4,4,-99,4,4,4,4,4,4,4,4,4,3,can't think of anything ,4,3,3,2,3,1,2,2,1,2,2,2,2,2,1,3,62.5,I think everyone in our tech department does a fabulous job. My questions are answered in a timely manner and almost always resolved. The only issue that they can't always resolve is with the specialty printers in Printing Services. I lost my connection to one of those printers about a year ago and no one seems to know how to connect me again.
3/13/2024 8:35,3/13/2024 8:42,0,100,446,1,3/13/2024 8:42,email,EN,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,4,3,3,4,4,4,4,2,2,4,4,2,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,3,4,3,3,4,4,3,3,The authenticator seems to need improvement and often is inconsistent with notifications.,3,2,2,2,2,1,2,2,1,1,1,1,3,1,1,4,62.5,-99
3/13/2024 10:02,3/13/2024 10:08,0,100,367,1,3/13/2024 10:08,email,EN,4,4,3,3,2,3,1,4,3,2,2,4,1,1,4,2,3,1,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-99,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,42.5,-99
3/13/2024 10:06,3/13/2024 10:15,0,100,537,1,3/13/2024 10:15,email,EN,1,4,3,5,2,2,1,1,1,4,2,2,3,3,4,4,4,2,4,4,3,4,2,-99,3,4,2,-99,-99,4,4,4,-99,-99,4,4,4,-99,4,4,4,4,4,-99,4,4,4,2,"I'd like to see our ITS colleagues given adequate budget, year over year, to enable them to do their jobs in a complex, ambitious environment like Middlebury's—especially around security and other essential ""risk"" issues.",3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,4,62.5,-99
3/13/2024 10:12,3/13/2024 10:17,0,100,316,1,3/13/2024 10:17,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,3,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,When we get familiar with a program it gets changed making our jobs more chaotic when more work is preassueed on because more time is being used learning new software,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,47.5,Have a nice day
3/13/2024 10:47,3/13/2024 10:53,0,100,365,1,3/13/2024 10:53,email,EN,-99,2,2,2,1,2,-99,-99,-99,3,3,-99,-99,-99,4,3,4,-99,4,4,4,4,4,-99,4,4,-99,-99,-99,4,4,-99,-99,-99,4,4,4,4,4,4,4,4,4,-99,4,4,-99,1,-99,2,2,2,1,2,1,2,1,-99,-99,-99,-99,2,-99,1,4,62.5,-99
3/13/2024 10:48,3/13/2024 10:59,0,100,621,1,3/13/2024 10:59,email,EN,1,1,1,2,1,2,1,-99,-99,-99,-99,2,-99,-99,3,3,3,3,4,4,4,4,2,3,3,3,2,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,1,-99,2,2,2,1,1,1,1,2,3,3,3,3,3,1,1,4,52.5,-99
3/13/2024 11:08,3/13/2024 11:15,0,100,375,1,3/13/2024 11:15,email,EN,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,3,4,-99,-99,-99,-99,4,-99,1,-99,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,2,72.5,-99
3/13/2024 11:07,3/13/2024 11:15,0,100,483,1,3/13/2024 11:15,email,EN,1,2,1,4,1,3,2,2,2,4,4,4,1,2,4,3,2,3,4,4,4,3,3,-99,4,4,4,4,4,4,4,4,-99,-99,4,4,3,4,4,3,3,4,4,-99,4,4,4,3,It would be great to have an easy way to log into MFA without the use of personal cell phones,3,3,3,2,3,1,3,2,2,2,3,2,2,3,1,1,37.5,-99
3/13/2024 12:06,3/13/2024 12:26,0,100,1198,1,3/13/2024 12:26,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Get rid of it.and let us have a life!!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,57.5,Tech makes people unhappy!! They just don't know it!!
3/12/2024 15:43,3/13/2024 12:47,0,100,75868,1,3/13/2024 12:47,email,EN,1,1,1,5,1,2,1,1,1,1,1,4,1,1,4,4,3,3,4,4,4,4,3,4,4,4,4,-99,-99,-99,4,4,-99,-99,4,4,4,4,4,4,4,4,4,3,4,4,-99,2,-99,3,2,2,1,3,1,2,1,2,2,2,2,2,1,1,4,52.5,-99
3/13/2024 14:45,3/13/2024 14:52,0,100,388,1,3/13/2024 14:52,email,EN,5,5,2,2,5,2,2,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,"So far, IT services have met my needs! I would say the one thing that could help is to have more experienced Media Services staff available to help with A/V equipment at events.",3,2,3,2,3,3,3,3,3,3,3,3,3,1,1,1,42.5,-99
3/13/2024 14:51,3/13/2024 15:03,0,100,693,1,3/13/2024 15:03,email,EN,1,4,2,5,1,2,2,1,1,-99,3,-99,1,1,4,4,4,3,4,4,4,4,4,3,4,4,-99,-99,-99,4,4,4,-99,-99,3,4,4,4,4,3,4,4,2,4,-99,4,-99,2,I think one improvement would be to adjust the way Helpdesk support is provided.  Often times requests go back and forth via ticket updates.  This could be more efficient if the Helpdesk individual scheduled a zoom meeting to work through the issue.,2,1,1,1,3,1,2,1,-99,3,3,1,1,1,1,4,47.5,Thanks!
3/13/2024 15:06,3/13/2024 15:12,0,100,351,1,3/13/2024 15:12,email,EN,1,1,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,2,1,1,-99,-99,-99,-99,-99,-99,1,-99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,57.5,-99
3/13/2024 15:08,3/13/2024 15:13,0,100,295,1,3/13/2024 15:13,email,EN,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,4,4,4,1,1,2,2,3,1,-99,-99,-99,-99,-99,-99,-99,3,3,3,3,3,3,3,-99,-99,-99,-99,-99,-99,1,-99,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,2,42.5,-99
